Hour,Energy_Sold,Energy_Purchased,Energy_Grid,Power_Charged,Power_ChargedWind,Cable Power,Power_Discharged,State_of_Charge,Char/Disch,power,price
7148,0,0,0,0,0,0,0,0,0,0,29.52037
7149,0,0,0,0,0,0,0,0,0,0,25.160846
7150,0,0,0,0,0,0,0,0,0,0,22.74083
7151,0,0,0,0,0,0,0,0,0,0,21.615206
7152,0,0,0,0,0,0,0,0,0,0,21.772108
7153,0,0,0,0,0,0,0,0,0,0,20.77986
7154,0,0,0,0,0,0,0,0,0,0,19.889097
7155,0,0,0,0,0,0,0,0,0,0,19.389359
7156,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,19.313327
7157,0,0,0,0,0,0,0,1,0,0,19.918264
7158,0,0,0,0,0,0,0,1,0,0,20.964843
7159,0,0,0,0,0,0,0,1,0,0,23.132571
7160,0,0,0,0,0,0,0,1,0,0,25.261901
7161,0.9,0,0.9,0,0,0,1,0,0,1,28.374451
7162,0,0,0,0,0,0,0,0,0,0,26.786491
7163,0,0,0,0,0,0,0,0,0,0,24.413892
7164,0,0,0,0,0,0,0,0,0,0,24.712371
7165,0,0,0,0,0,0,0,0,0,0,22.193425
7166,0,0,0,0,0,0,0,0,0,0,21.553679
7167,0,0,0,0,0,0,0,0,0,0,21.168887
7168,0,0,0,0,0,0,0,0,0,0,21.331829
7169,0,0,0,0,0,0,0,0,0,0,22.787022
7170,0,0,0,0,0,0,0,0,0,0,28.125133
7171,0,0,0,0,0,0,0,0,0,0,27.949226
7172,0,0,0,0,0,0,0,0,0,0,25.086306
7173,0,0,0,0,0,0,0,0,0,0,21.50393
7174,0,0,0,0,0,0,0,0,0,0,20.031105
7175,0,0,0,0,0,0,0,0,0,0,18.702988
7176,0,0,0,0,0,0,0,0,0,0,16.917282
7177,0,0,0,0,0,0,0,0,0,0,16.500553
7178,0,0,0,0,0,0,0,0,0,0,14.67965
7179,0,0,0,0,0,0,0,0,0,0,14.110841
7180,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,14.042281
7181,0,0,0,0,0,0,0,1,0,0,15.037084
7182,0,0,0,0,0,0,0,1,0,0,16.299846
7183,0,0,0,0,0,0,0,1,0,0,16.851331
7184,0,0,0,0,0,0,0,1,0,0,19.335563
7185,0,0,0,0,0,0,0,1,0,0,20.882153
7186,0,0,0,0,0,0,0,1,0,0,21.154363
7187,0,0,0,0,0,0,0,1,0,0,21.314774
7188,0,0,0,0,0,0,0,1,0,0,21.803403
7189,0,0,0,0,0,0,0,1,0,0,21.33178
7190,0,0,0,0,0,0,0,1,0,0,21.261891
7191,0,0,0,0,0,0,0,1,0,0,21.668754
7192,0,0,0,0,0,0,0,1,0,0,22.735582
7193,0,0,0,0,0,0,0,1,0,0,26.049753
7194,0.9,0,0.9,0,0,0,1,0,0,1,30.009009
7195,0,0,0,0,0,0,0,0,0,0,29.95121
7196,0,0,0,0,0,0,0,0,0,0,27.340826
7197,0,0,0,0,0,0,0,0,0,0,23.884026
7198,0,0,0,0,0,0,0,0,0,0,21.152217
7199,0,0,0,0,0,0,0,0,0,0,19.825146
7200,0,0,0,0,0,0,0,0,0,0,17.577904
7201,0,0,0,0,0,0,0,0,0,0,17.634512
7202,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,17.294423
7203,0,0,0,0,0,0,0,1,0,0,17.29978
7204,0,0,0,0,0,0,0,1,0,0,18.104279
7205,0,0,0,0,0,0,0,1,0,0,20.572018
7206,0,0,0,0,0,0,0,1,0,0,27.684028
7207,0,0,0,0,0,0,0,1,0,0,30.962022
7208,0,0,0,0,0,0,0,1,0,0,27.444435
7209,0,0,0,0,0,0,0,1,0,0,27.252679
7210,0,0,0,0,0,0,0,1,0,0,26.35274
7211,0,0,0,0,0,0,0,1,0,0,25.812251
7212,0,0,0,0,0,0,0,1,0,0,26.291666
7213,0,0,0,0,0,0,0,1,0,0,26.051195
7214,0,0,0,0,0,0,0,1,0,0,25.222055
7215,0,0,0,0,0,0,0,1,0,0,23.982746
7216,0,0,0,0,0,0,0,1,0,0,25.05827
7217,0,0,0,0,0,0,0,1,0,0,27.085422
7218,0,0,0,0,0,0,0,1,0,0,31.451587
7219,0.9,0,0.9,0,0,0,1,0,0,1,32.826102
7220,0,0,0,0,0,0,0,0,0,0,28.583226
7221,0,0,0,0,0,0,0,0,0,0,25.258529
7222,0,0,0,0,0,0,0,0,0,0,21.822745
7223,0,0,0,0,0,0,0,0,0,0,20.042483
7224,0,0,0,0,0,0,0,0,0,0,18.489478
7225,0,0,0,0,0,0,0,0,0,0,18.095514
7226,0,0,0,0,0,0,0,0,0,0,17.620996
7227,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,17.272543
7228,0,0,0,0,0,0,0,1,0,0,18.166264
7229,0,0,0,0,0,0,0,1,0,0,20.315994
7230,0,0,0,0,0,0,0,1,0,0,27.092267
7231,0,0,0,0,0,0,0,1,0,0,28.627066
7232,0,0,0,0,0,0,0,1,0,0,26.369572
7233,0,0,0,0,0,0,0,1,0,0,26.159052
7234,0,0,0,0,0,0,0,1,0,0,26.275307
7235,0,0,0,0,0,0,0,1,0,0,26.564703
7236,0,0,0,0,0,0,0,1,0,0,26.474956
7237,0,0,0,0,0,0,0,1,0,0,26.023876
7238,0,0,0,0,0,0,0,1,0,0,25.459457
7239,0,0,0,0,0,0,0,1,0,0,24.866314
7240,0,0,0,0,0,0,0,1,0,0,25.537733
7241,0,0,0,0,0,0,0,1,0,0,27.960462
7242,0.9,0,0.9,0,0,0,1,0,0,1,32.935101
7243,0,0,0,0,0,0,0,0,0,0,32.686469
7244,0,0,0,0,0,0,0,0,0,0,28.730361
7245,0,0,0,0,0,0,0,0,0,0,25.483257
7246,0,0,0,0,0,0,0,0,0,0,22.023009
7247,0,0,0,0,0,0,0,0,0,0,20.768836
7248,0,0,0,0,0,0,0,0,0,0,20.619953
7249,0,0,0,0,0,0,0,0,0,0,19.968924
7250,0,0,0,0,0,0,0,0,0,0,19.282871
7251,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,18.899663
7252,0,0,0,0,0,0,0,1,0,0,19.598354
7253,0,0,0,0,0,0,0,1,0,0,20.682567
7254,0,0,0,0,0,0,0,1,0,0,28.493485
7255,0,0,0,0,0,0,0,1,0,0,32.129033
7256,0,0,0,0,0,0,0,1,0,0,29.899321
7257,0,0,0,0,0,0,0,1,0,0,30.359682
7258,0,0,0,0,0,0,0,1,0,0,29.894921
7259,0,0,0,0,0,0,0,1,0,0,29.795072
7260,0,0,0,0,0,0,0,1,0,0,30.857764
7261,0,0,0,0,0,0,0,1,0,0,30.462412
7262,0,0,0,0,0,0,0,1,0,0,30.255303
7263,0,0,0,0,0,0,0,1,0,0,27.884123
7264,0,0,0,0,0,0,0,1,0,0,28.359316
7265,0,0,0,0,0,0,0,1,0,0,29.973051
7266,0.9,0,0.9,0,0,0,1,0,0,1,32.678816
7267,0,0,0,0,0,0,0,0,0,0,30.854263
7268,0,0,0,0,0,0,0,0,0,0,29.747892
7269,0,0,0,0,0,0,0,0,0,0,25.379023
7270,0,0,0,0,0,0,0,0,0,0,21.97361
7271,0,0,0,0,0,0,0,0,0,0,20.74884
7272,0,0,0,0,0,0,0,0,0,0,19.692149
7273,0,0,0,0,0,0,0,0,0,0,19.149842
7274,0,0,0,0,0,0,0,0,0,0,18.099002
7275,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,17.808621
7276,0,0,0,0,0,0,0,1,0,0,18.807314
7277,0,0,0,0,0,0,0,1,0,0,20.172322
7278,0,0,0,0,0,0,0,1,0,0,25.018916
7279,0,0,0,0,0,0,0,1,0,0,28.245035
7280,0,0,0,0,0,0,0,1,0,0,26.895322
7281,0,0,0,0,0,0,0,1,0,0,27.15478
7282,0,0,0,0,0,0,0,1,0,0,29.324554
7283,0,0,0,0,0,0,0,1,0,0,29.237197
7284,0,0,0,0,0,0,0,1,0,0,29.281935
7285,0,0,0,0,0,0,0,1,0,0,28.676716
7286,0,0,0,0,0,0,0,1,0,0,27.67887
7287,0,0,0,0,0,0,0,1,0,0,26.934399
7288,0,0,0,0,0,0,0,1,0,0,28.008632
7289,0,0,0,0,0,0,0,1,0,0,27.816071
7290,0,0,0,0,0,0,0,1,0,0,32.304059
7291,0.9,0,0.9,0,0,0,1,0,0,1,33.700991
7292,0,0,0,0,0,0,0,0,0,0,33.483553
7293,0,0,0,0,0,0,0,0,0,0,29.479988
7294,0,0,0,0,0,0,0,0,0,0,22.80976
7295,0,0,0,0,0,0,0,0,0,0,20.986498
7296,0,0,0,0,0,0,0,0,0,0,20.520444
7297,0,0,0,0,0,0,0,0,0,0,20.399593
7298,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,20.139972
7299,0,0,0,0,0,0,0,1,0,0,20.319639
7300,0,0,0,0,0,0,0,1,0,0,20.943933
7301,0,0,0,0,0,0,0,1,0,0,24.013404
7302,0,0,0,0,0,0,0,1,0,0,31.707077
7303,0.9,0,0.9,0,0,0,1,0,0,1,38.974447
7304,0,0,0,0,0,0,0,0,0,0,32.937423
7305,0,0,0,0,0,0,0,0,0,0,30.591907
7306,0,0,0,0,0,0,0,0,0,0,30.204287
7307,0,0,0,0,0,0,0,0,0,0,28.933811
7308,0,0,0,0,0,0,0,0,0,0,27.209634
7309,0,0,0,0,0,0,0,0,0,0,26.480094
7310,0,0,0,0,0,0,0,0,0,0,24.838991
7311,0,0,0,0,0,0,0,0,0,0,23.853618
7312,0,0,0,0,0,0,0,0,0,0,24.887192
7313,0,0,0,0,0,0,0,0,0,0,27.917515
7314,0,0,0,0,0,0,0,0,0,0,31.583439
7315,0,0,0,0,0,0,0,0,0,0,31.585365
7316,0,0,0,0,0,0,0,0,0,0,30.953455
7317,0,0,0,0,0,0,0,0,0,0,27.925078
7318,0,0,0,0,0,0,0,0,0,0,25.324349
7319,0,0,0,0,0,0,0,0,0,0,23.886212
7320,0,0,0,0,0,0,0,0,0,0,26.760214
7321,0,0,0,0,0,0,0,0,0,0,24.532789
7322,0,0,0,0,0,0,0,0,0,0,23.254369
7323,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,23.125864
7324,0,0,0,0,0,0,0,1,0,0,24.187972
7325,0,0,0,0,0,0,0,1,0,0,26.091084
7326,0,0,0,0,0,0,0,1,0,0,30.900628
7327,0,0,0,0,0,0,0,1,0,0,34.620645
7328,0.9,0,0.9,0,0,0,1,0,0,1,36.02845
7329,0,0,0,0,0,0,0,0,0,0,32.853662
7330,0,0,0,0,0,0,0,0,0,0,30.50518
7331,0,0,0,0,0,0,0,0,0,0,26.018861
7332,0,0,0,0,0,0,0,0,0,0,23.779234
7333,0,0,0,0,0,0,0,0,0,0,23.121542
7334,0,0,0,0,0,0,0,0,0,0,22.34063
7335,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,22.300478
7336,0,0,0,0,0,0,0,1,0,0,22.885139
7337,0,0,0,0,0,0,0,1,0,0,24.27912
7338,0,0,0,0,0,0,0,1,0,0,30.649342
7339,0.9,0,0.9,0,0,0,1,0,0,1,32.081594
7340,0,0,0,0,0,0,0,0,0,0,30.191103
7341,0,0,0,0,0,0,0,0,0,0,28.359085
7342,0,0,0,0,0,0,0,0,0,0,23.887158
7343,0,0,0,0,0,0,0,0,0,0,23.572348
7344,0,0,0,0,0,0,0,0,0,0,22.754592
7345,0,0,0,0,0,0,0,0,0,0,22.200779
7346,0,0,0,0,0,0,0,0,0,0,21.767543
7347,0,0,0,0,0,0,0,0,0,0,21.472101
7348,0,0,0,0,0,0,0,0,0,0,21.353647
7349,0,0,0,0,0,0,0,0,0,0,21.688815
7350,0,0,0,0,0,0,0,0,0,0,21.857453
7351,0,0,0,0,0,0,0,0,0,0,23.080522
7352,0,0,0,0,0,0,0,0,0,0,26.389091
7353,0,0,0,0,0,0,0,0,0,0,28.027399
7354,0,0,0,0,0,0,0,0,0,0,24.886751
7355,0,0,0,0,0,0,0,0,0,0,22.688838
7356,0,0,0,0,0,0,0,0,0,0,22.036559
7357,0,0,0,0,0,0,0,0,0,0,21.797222
7358,0,0,0,0,0,0,0,0,0,0,21.478734
7359,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,21.090152
7360,0,0,0,0,0,0,0,1,0,0,21.692279
7361,0,0,0,0,0,0,0,1,0,0,24.123535
7362,0.9,0,0.9,0,0,0,1,0,0,1,37.29274
7363,0,0,0,0,0,0,0,0,0,0,31.559292
7364,0,0,0,0,0,0,0,0,0,0,30.679291
7365,0,0,0,0,0,0,0,0,0,0,29.416614
7366,0,0,0,0,0,0,0,0,0,0,25.756966
7367,0,0,0,0,0,0,0,0,0,0,22.844544
7368,0,0,0,0,0,0,0,0,0,0,21.947595
7369,0,0,0,0,0,0,0,0,0,0,21.50924
7370,0,0,0,0,0,0,0,0,0,0,21.432641
7371,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,21.167752
7372,0,0,0,0,0,0,0,1,0,0,21.221779
7373,0,0,0,0,0,0,0,1,0,0,21.760765
7374,0,0,0,0,0,0,0,1,0,0,31.110876
7375,0.9,0,0.9,0,0,0,1,0,0,1,43.651233
7376,0,0,0,0,0,0,0,0,0,0,41.770802
7377,0,0,0,0,0,0,0,0,0,0,35.102012
7378,0,0,0,0,0,0,0,0,0,0,32.738602
7379,0,0,0,0,0,0,0,0,0,0,31.931704
7380,0,0,0,0,0,0,0,0,0,0,30.013659
7381,0,0,0,0,0,0,0,0,0,0,28.037421
7382,0,0,0,0,0,0,0,0,0,0,29.533776
7383,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,25.876463
7384,0,0,0,0,0,0,0,1,0,0,26.447711
7385,0,0,0,0,0,0,0,1,0,0,32.769459
7386,0.9,0,0.9,0,0,0,1,0,0,1,48.671892
7387,0,0,0,0,0,0,0,0,0,0,39.875986
7388,0,0,0,0,0,0,0,0,0,0,36.442678
7389,0,0,0,0,0,0,0,0,0,0,31.852628
7390,0,0,0,0,0,0,0,0,0,0,30.141901
7391,0,0,0,0,0,0,0,0,0,0,25.376072
7392,0,0,0,0,0,0,0,0,0,0,22.749845
7393,0,0,0,0,0,0,0,0,0,0,21.829974
7394,0,0,0,0,0,0,0,0,0,0,21.271848
7395,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,20.644841
7396,0,0,0,0,0,0,0,1,0,0,20.990587
7397,0,0,0,0,0,0,0,1,0,0,21.696748
7398,0,0,0,0,0,0,0,1,0,0,23.493018
7399,0,0,0,0,0,0,0,1,0,0,34.560493
7400,0,0,0,0,0,0,0,1,0,0,34.875205
7401,0,0,0,0,0,0,0,1,0,0,32.208602
7402,0,0,0,0,0,0,0,1,0,0,32.500072
7403,0,0,0,0,0,0,0,1,0,0,31.867943
7404,0,0,0,0,0,0,0,1,0,0,30.671275
7405,0,0,0,0,0,0,0,1,0,0,29.046784
7406,0,0,0,0,0,0,0,1,0,0,29.57616
7407,0,0,0,0,0,0,0,1,0,0,26.197192
7408,0,0,0,0,0,0,0,1,0,0,26.275151
7409,0,0,0,0,0,0,0,1,0,0,32.184824
7410,0.9,0,0.9,0,0,0,1,0,0,1,42.963528
7411,0,0,0,0,0,0,0,0,0,0,38.833474
7412,0,0,0,0,0,0,0,0,0,0,37.006652
7413,0,0,0,0,0,0,0,0,0,0,35.08664
7414,0,0,0,0,0,0,0,0,0,0,33.839709
7415,0,0,0,0,0,0,0,0,0,0,27.656586
7416,0,0,0,0,0,0,0,0,0,0,24.619139
7417,0,0,0,0,0,0,0,0,0,0,23.71392
7418,0,0,0,0,0,0,0,0,0,0,23.359345
7419,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,22.745651
7420,0,0,0,0,0,0,0,1,0,0,22.933527
7421,0,0,0,0,0,0,0,1,0,0,25.072762
7422,0,0,0,0,0,0,0,1,0,0,27.028067
7423,0,0,0,0,0,0,0,1,0,0,37.564358
7424,0.9,0,0.9,0,0,0,1,0,0,1,38.088005
7425,0,0,0,0,0,0,0,0,0,0,33.275856
7426,0,0,0,0,0,0,0,0,0,0,31.14676
7427,0,0,0,0,0,0,0,0,0,0,29.687687
7428,0,0,0,0,0,0,0,0,0,0,28.318102
7429,0,0,0,0,0,0,0,0,0,0,27.03945
7430,0,0,0,0,0,0,0,0,0,0,27.171022
7431,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,25.625582
7432,0,0,0,0,0,0,0,1,0,0,26.017413
7433,0,0,0,0,0,0,0,1,0,0,29.165365
7434,0.9,0,0.9,0,0,0,1,0,0,1,41.417962
7435,0,0,0,0,0,0,0,0,0,0,37.200036
7436,0,0,0,0,0,0,0,0,0,0,35.719988
7437,0,0,0,0,0,0,0,0,0,0,33.760597
7438,0,0,0,0,0,0,0,0,0,0,30.729386
7439,0,0,0,0,0,0,0,0,0,0,26.596379
7440,0,0,0,0,0,0,0,0,0,0,24.233261
7441,0,0,0,0,0,0,0,0,0,0,22.720721
7442,0,0,0,0,0,0,0,0,0,0,22.17776
7443,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,21.534527
7444,0,0,0,0,0,0,0,1,0,0,22.008284
7445,0,0,0,0,0,0,0,1,0,0,23.742212
7446,0,0,0,0,0,0,0,1,0,0,26.312765
7447,0,0,0,0,0,0,0,1,0,0,35.859927
7448,0,0,0,0,0,0,0,1,0,0,36.868229
7449,0,0,0,0,0,0,0,1,0,0,33.427653
7450,0,0,0,0,0,0,0,1,0,0,33.263122
7451,0,0,0,0,0,0,0,1,0,0,33.837159
7452,0,0,0,0,0,0,0,1,0,0,33.069171
7453,0,0,0,0,0,0,0,1,0,0,32.950006
7454,0,0,0,0,0,0,0,1,0,0,33.566973
7455,0,0,0,0,0,0,0,1,0,0,30.4321
7456,0,0,0,0,0,0,0,1,0,0,30.377284
7457,0,0,0,0,0,0,0,1,0,0,33.415709
7458,0.9,0,0.9,0,0,0,1,0,0,1,43.638961
7459,0,0,0,0,0,0,0,0,0,0,41.289732
7460,0,0,0,0,0,0,0,0,0,0,40.198737
7461,0,0,0,0,0,0,0,0,0,0,38.068036
7462,0,0,0,0,0,0,0,0,0,0,35.004126
7463,0,0,0,0,0,0,0,0,0,0,30.149957
7464,0,0,0,0,0,0,0,0,0,0,26.174108
7465,0,0,0,0,0,0,0,0,0,0,24.951265
7466,0,0,0,0,0,0,0,0,0,0,24.400016
7467,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,23.727474
7468,0,0,0,0,0,0,0,1,0,0,24.543911
7469,0,0,0,0,0,0,0,1,0,0,26.53874
7470,0,0,0,0,0,0,0,1,0,0,33.21945
7471,0,0,0,0,0,0,0,1,0,0,41.545649
7472,0.9,0,0.9,0,0,0,1,0,0,1,43.237634
7473,0,0,0,0,0,0,0,0,0,0,38.673414
7474,0,0,0,0,0,0,0,0,0,0,38.017548
7475,0,0,0,0,0,0,0,0,0,0,38.263389
7476,0,0,0,0,0,0,0,0,0,0,37.178818
7477,0,0,0,0,0,0,0,0,0,0,34.155768
7478,0,0,0,0,0,0,0,0,0,0,33.340752
7479,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,31.493882
7480,0,0,0,0,0,0,0,1,0,0,32.056571
7481,0,0,0,0,0,0,0,1,0,0,36.441568
7482,0.9,0,0.9,0,0,0,1,0,0,1,48.199938
7483,0,0,0,0,0,0,0,0,0,0,43.020552
7484,0,0,0,0,0,0,0,0,0,0,40.312317
7485,0,0,0,0,0,0,0,0,0,0,40.385757
7486,0,0,0,0,0,0,0,0,0,0,37.957721
7487,0,0,0,0,0,0,0,0,0,0,33.561322
7488,0,0,0,0,0,0,0,0,0,0,29.028488
7489,0,0,0,0,0,0,0,0,0,0,32.8961
7490,0,0,0,0,0,0,0,0,0,0,33.28968
7491,0,0,0,0,0,0,0,0,0,0,30.09298
7492,0,0,0,0,0,0,0,0,0,0,29.629865
7493,0,0,0,0,0,0,0,0,0,0,31.176348
7494,0,0,0,0,0,0,0,0,0,0,32.956956
7495,0,0,0,0,0,0,0,0,0,0,35.603696
7496,0,0,0,0,0,0,0,0,0,0,37.657405
7497,0,0,0,0,0,0,0,0,0,0,34.771869
7498,0,0,0,0,0,0,0,0,0,0,33.161475
7499,0,0,0,0,0,0,0,0,0,0,28.894969
7500,0,0,0,0,0,0,0,0,0,0,25.708102
7501,0,0,0,0,0,0,0,0,0,0,24.589155
7502,0,0,0,0,0,0,0,0,0,0,24.412952
7503,0,0,0,0,0,0,0,0,0,0,23.66513
7504,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,23.605438
7505,0,0,0,0,0,0,0,1,0,0,26.29041
7506,0.9,0,0.9,0,0,0,1,0,0,1,34.364941
7507,0,0,0,0,0,0,0,0,0,0,32.705056
7508,0,0,0,0,0,0,0,0,0,0,30.0397
7509,0,0,0,0,0,0,0,0,0,0,29.343761
7510,0,0,0,0,0,0,0,0,0,0,26.867207
7511,0,0,0,0,0,0,0,0,0,0,24.215551
7512,0,0,0,0,0,0,0,0,0,0,24.107662
7513,0,0,0,0,0,0,0,0,0,0,23.423086
7514,0,0,0,0,0,0,0,0,0,0,22.386537
7515,0,0,0,0,0,0,0,0,0,0,21.786344
7516,0,0,0,0,0,0,0,0,0,0,21.54351
7517,0,0,0,0,0,0,0,0,0,0,22.314035
7518,0,0,0,0,0,0,0,0,0,0,23.513723
7519,0,0,0,0,0,0,0,0,0,0,24.441913
7520,0,0,0,0,0,0,0,0,0,0,24.590135
7521,0,0,0,0,0,0,0,0,0,0,23.761094
7522,0,0,0,0,0,0,0,0,0,0,23.616843
7523,0,0,0,0,0,0,0,0,0,0,22.842523
7524,0,0,0,0,0,0,0,0,0,0,22.380883
7525,0,0,0,0,0,0,0,0,0,0,21.949762
7526,0,0,0,0,0,0,0,0,0,0,21.758678
7527,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,21.107907
7528,0,0,0,0,0,0,0,1,0,0,21.518641
7529,0,0,0,0,0,0,0,1,0,0,22.734906
7530,0.9,0,0.9,0,0,0,1,0,0,1,30.19676
7531,0,0,0,0,0,0,0,0,0,0,27.480644
7532,0,0,0,0,0,0,0,0,0,0,25.895742
7533,0,0,0,0,0,0,0,0,0,0,25.27663
7534,0,0,0,0,0,0,0,0,0,0,23.428864
7535,0,0,0,0,0,0,0,0,0,0,21.880506
7536,0,0,0,0,0,0,0,0,0,0,21.229196
7537,0,0,0,0,0,0,0,0,0,0,19.995127
7538,0,0,0,0,0,0,0,0,0,0,19.783981
7539,0,0,0,0,0,0,0,0,0,0,19.235945
7540,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,19.198972
7541,0,0,0,0,0,0,0,1,0,0,20.113753
7542,0,0,0,0,0,0,0,1,0,0,21.579277
7543,0,0,0,0,0,0,0,1,0,0,28.505669
7544,0,0,0,0,0,0,0,1,0,0,29.10888
7545,0,0,0,0,0,0,0,1,0,0,28.777138
7546,0,0,0,0,0,0,0,1,0,0,27.908038
7547,0,0,0,0,0,0,0,1,0,0,27.495312
7548,0,0,0,0,0,0,0,1,0,0,26.060389
7549,0,0,0,0,0,0,0,1,0,0,26.067069
7550,0,0,0,0,0,0,0,1,0,0,26.04766
7551,0,0,0,0,0,0,0,1,0,0,24.63623
7552,0,0,0,0,0,0,0,1,0,0,24.795834
7553,0,0,0,0,0,0,0,1,0,0,28.056352
7554,0.9,0,0.9,0,0,0,1,0,0,1,34.493066
7555,0,0,0,0,0,0,0,0,0,0,32.874175
7556,0,0,0,0,0,0,0,0,0,0,30.774205
7557,0,0,0,0,0,0,0,0,0,0,29.474395
7558,0,0,0,0,0,0,0,0,0,0,25.979416
7559,0,0,0,0,0,0,0,0,0,0,22.896667
7560,0,0,0,0,0,0,0,0,0,0,21.680833
7561,0,0,0,0,0,0,0,0,0,0,20.901409
7562,0,0,0,0,0,0,0,0,0,0,20.675278
7563,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,20.398674
7564,0,0,0,0,0,0,0,1,0,0,20.685868
7565,0,0,0,0,0,0,0,1,0,0,21.491996
7566,0,0,0,0,0,0,0,1,0,0,24.197249
7567,0,0,0,0,0,0,0,1,0,0,30.962659
7568,0,0,0,0,0,0,0,1,0,0,35.225931
7569,0,0,0,0,0,0,0,1,0,0,33.603353
7570,0,0,0,0,0,0,0,1,0,0,35.099644
7571,0,0,0,0,0,0,0,1,0,0,38.304629
7572,0,0,0,0,0,0,0,1,0,0,37.187735
7573,0,0,0,0,0,0,0,1,0,0,36.25845
7574,0,0,0,0,0,0,0,1,0,0,36.568404
7575,0,0,0,0,0,0,0,1,0,0,34.380268
7576,0,0,0,0,0,0,0,1,0,0,36.50479
7577,0,0,0,0,0,0,0,1,0,0,39.530559
7578,0,0,0,0,0,0,0,1,0,0,51.392916
7579,0.9,0,0.9,0,0,0,1,0,0,1,54.662473
7580,0,0,0,0,0,0,0,0,0,0,50.451246
7581,0,0,0,0,0,0,0,0,0,0,48.604394
7582,0,0,0,0,0,0,0,0,0,0,44.676301
7583,0,0,0,0,0,0,0,0,0,0,40.357427
7584,0,0,0,0,0,0,0,0,0,0,37.280952
7585,0,0,0,0,0,0,0,0,0,0,38.699134
7586,0,0,0,0,0,0,0,0,0,0,37.712827
7587,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,37.103441
7588,0,0,0,0,0,0,0,1,0,0,39.674691
7589,0,0,0,0,0,0,0,1,0,0,43.371374
7590,0,0,0,0,0,0,0,1,0,0,51.899722
7591,0.9,0,0.9,0,0,0,1,0,0,1,82.780083
7592,0,0,0,0,0,0,0,0,0,0,77.129387
7593,0,0,0,0,0,0,0,0,0,0,54.281341
7594,0,0,0,0,0,0,0,0,0,0,45.570717
7595,0,0,0,0,0,0,0,0,0,0,45.66687
7596,0,0,0,0,0,0,0,0,0,0,40.843828
7597,0,0,0,0,0,0,0,0,0,0,38.56497
7598,0,0,0,0,0,0,0,0,0,0,38.221929
7599,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,35.660569
7600,0,0,0,0,0,0,0,1,0,0,37.349303
7601,0,0,0,0,0,0,0,1,0,0,43.453817
7602,0.9,0,0.9,0,0,0,1,0,0,1,57.121058
7603,0,0,0,0,0,0,0,0,0,0,54.182563
7604,0,0,0,0,0,0,0,0,0,0,51.972579
7605,0,0,0,0,0,0,0,0,0,0,48.409944
7606,0,0,0,0,0,0,0,0,0,0,44.447382
7607,0,0,0,0,0,0,0,0,0,0,39.134289
7608,0,0,0,0,0,0,0,0,0,0,35.613548
7609,0,0,0,0,0,0,0,0,0,0,34.595721
7610,0,0,0,0,0,0,0,0,0,0,34.203751
7611,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,33.337331
7612,0,0,0,0,0,0,0,1,0,0,34.13834
7613,0,0,0,0,0,0,0,1,0,0,35.442984
7614,0,0,0,0,0,0,0,1,0,0,43.206011
7615,0,0,0,0,0,0,0,1,0,0,75.669965
7616,0.9,0,0.9,0,0,0,1,0,0,1,78.8019
7617,0,0,0,0,0,0,0,0,0,0,53.553799
7618,0,0,0,0,0,0,0,0,0,0,43.539145
7619,0,0,0,0,0,0,0,0,0,0,37.455153
7620,0,0,0,0,0,0,0,0,0,0,34.079702
7621,0,0,0,0,0,0,0,0,0,0,31.002848
7622,0,0,0,0,0,0,0,0,0,0,30.300516
7623,0,0,0,0,0,0,0,0,0,0,30.023412
7624,0,1.111111111,-1.111111111,1,0,0,0,1,1,-1,29.76292
7625,0,0,0,0,0,0,0,1,0,0,33.997532
7626,0.9,0,0.9,0,0,0,1,0,0,1,44.240141
7627,0,0,0,0,0,0,0,0,0,0,39.009091
7628,0,0,0,0,0,0,0,0,0,0,39.139552
7629,0,0,0,0,0,0,0,0,0,0,36.918389
7630,0,0,0,0,0,0,0,0,0,0,31.553811
7631,0,0,0,0,0,0,0,0,0,0,27.936364
