Hour,price,Power MILP degradation,Profit MILP degradation,SoC,SOCmax MILP Degradation,,"Power MILP, No degradation",Profit MILP No degradation,SoC,"SOCmax MILP, No degradation",Power MILP no degradation const efficiency,Profit MILP No degradation roundtrip eff,SoC,"SOCmax MILP no degradation, roundtrip",power degradation workoff,Profit degradation workoff,SOCmax degradation workoff
5406,30.81,0,197.29504,0.79,0.98902491,0.998940091,0,830.1409659,0.8,0.98471024,0,878.7827155,1,0.974802935,0,281.4134599,0.977212754
5407,33.22,0,197.29504,0.79,0.989023198,0.998938379,0,830.1409659,0.8,0.984708528,0,878.7827155,1,0.974801223,0,281.4134599,0.977211042
5408,37.92,0,197.29504,0.79,0.989021486,0.998936666,0,830.1409659,0.8,0.984706816,0,878.7827155,1,0.974799511,0,281.4134599,0.97720933
5409,40.16,0,197.29504,0.79,0.989019773,0.998934954,0,830.1409659,0.8,0.984705103,0,878.7827155,1,0.974797798,0,281.4134599,0.977207617
5410,41.65,0,197.29504,0.79,0.989018061,0.998933242,0,830.1409659,0.8,0.984703391,0,878.7827155,1,0.974796086,0,281.4134599,0.977205905
5411,43.74,0,197.29504,0.79,0.989016349,0.998931529,0,830.1409659,0.8,0.984701679,0,878.7827155,1,0.974794374,0,281.4134599,0.977204193
5412,45.94,0,197.29504,0.79,0.989014636,0.998929817,0,830.1409659,0.8,0.984699966,0,878.7827155,1,0.974792661,0,281.4134599,0.97720248
5413,47.18,0,197.29504,0.79,0.989012924,0.998928105,0,830.1409659,0.8,0.984698254,0,878.7827155,1,0.974790949,0,281.4134599,0.977200768
5414,49.38,0,197.29504,0.79,0.989011212,0.998926392,0,830.1409659,0.8,0.984696542,0,878.7827155,1,0.974789237,0,281.4134599,0.977199056
5415,51.14,0,197.29504,0.79,0.9890095,0.99892468,0.02,831.1637659,0.78,0.984696542,0,878.7827155,1,0.974787524,0,281.4134599,0.977197343
5416,48.08,0,197.29504,0.79,0.989007787,0.998922968,0.78,868.6661659,0,0.984696542,1,926.8627155,0,0.974787524,0,281.4134599,0.977195631
5417,44.39,0,197.29504,0.79,0.989006075,0.998921255,0,868.6661659,0,0.984694829,0,926.8627155,0,0.974785812,0,281.4134599,0.977193919
5418,42.4,0,197.29504,0.79,0.989004363,0.998919543,0,868.6661659,0,0.984693117,0,926.8627155,0,0.9747841,0,281.4134599,0.977192206
5419,42.65,0,197.29504,0.79,0.98900265,0.998917831,0,868.6661659,0,0.984691405,0,926.8627155,0,0.974782387,0,281.4134599,0.977190494
5420,40.96,0,197.29504,0.79,0.989000938,0.998916118,0,868.6661659,0,0.984689692,0,926.8627155,0,0.974780675,0,281.4134599,0.977188782
5421,37.62,0,197.29504,0.79,0.988999226,0.998914406,0,868.6661659,0,0.98468798,0,926.8627155,0,0.974778963,0,281.4134599,0.977187069
5422,32.05,0,197.29504,0.79,0.988997513,0.998912694,0,868.6661659,0,0.984686268,0,926.8627155,0,0.97477725,0,281.4134599,0.977185357
5423,25.54,0,197.29504,0.79,0.988995801,0.998910981,0,868.6661659,0,0.984684555,0,926.8627155,0,0.974775538,0,281.4134599,0.977183645
5424,23.01,0,197.29504,0.79,0.988994089,0.998909269,0,868.6661659,0,0.984682843,0,926.8627155,0,0.974773826,0,281.4134599,0.977181932
5425,20.89,0,197.29504,0.79,0.988992376,0.998907557,0,868.6661659,0,0.984681131,0,926.8627155,0,0.974772113,0,281.4134599,0.97718022
5426,19.48,0,197.29504,0.79,0.988990664,0.998905844,0,868.6661659,0,0.984679419,0,926.8627155,0,0.974770401,0,281.4134599,0.977178508
5427,19.92,0,197.29504,0.79,0.988988952,0.998904132,-0.8128,852.4751899,0.8128,0.984642953,-1,906.9427155,1,0.974701867,0,281.4134599,0.977176795
5428,22.75,0,197.29504,0.79,0.988987239,0.99890242,-0.1672,848.6713899,0.98,0.984642953,0,906.9427155,1,0.974700155,0,281.4134599,0.977175083
5429,25.66,0,197.29504,0.79,0.988985527,0.998900707,0,848.6713899,0.98,0.984641241,0,906.9427155,1,0.974698443,0,281.4134599,0.977173371
5430,28.24,0,197.29504,0.79,0.988983815,0.998898995,0,848.6713899,0.98,0.984639529,0,906.9427155,1,0.97469673,0,281.4134599,0.977171658
5431,31.02,0,197.29504,0.79,0.988982102,0.998897283,0,848.6713899,0.98,0.984637816,0,906.9427155,1,0.974695018,0,281.4134599,0.977169946
5432,34.61,0,197.29504,0.79,0.98898039,0.99889557,0,848.6713899,0.98,0.984636104,0,906.9427155,1,0.974693306,0,281.4134599,0.977168234
5433,37.09,0,197.29504,0.79,0.988978678,0.998893858,0,848.6713899,0.98,0.984634392,0,906.9427155,1,0.974691593,0,281.4134599,0.977166521
5434,38.2,0,197.29504,0.79,0.988976965,0.998892146,0,848.6713899,0.98,0.984632679,0,906.9427155,1,0.974689881,0,281.4134599,0.977164809
5435,39.97,0,197.29504,0.79,0.988975253,0.998890433,0,848.6713899,0.98,0.984630967,0,906.9427155,1,0.974688169,0,281.4134599,0.977163097
5436,41.8,0,197.29504,0.79,0.988973541,0.998888721,0,848.6713899,0.98,0.984629255,0,906.9427155,1,0.974686456,0,281.4134599,0.977161384
5437,43.98,0,197.29504,0.79,0.988971828,0.998887009,0,848.6713899,0.98,0.984627542,0,906.9427155,1,0.974684744,0,281.4134599,0.977159672
5438,45.01,0,197.29504,0.79,0.988970116,0.998885296,0,848.6713899,0.98,0.98462583,0,906.9427155,1,0.974683032,0,281.4134599,0.97715796
5439,47.63,0,197.29504,0.79,0.988968404,0.998883584,0,848.6713899,0.98,0.984624118,0,906.9427155,1,0.974681319,0,281.4134599,0.977156247
5440,46.09,0,197.29504,0.79,0.988966691,0.998881872,0.78,884.6215899,0.2,0.984624118,1,953.0327155,0,0.974681319,0,281.4134599,0.977154535
5441,41,0,197.29504,0.79,0.988964979,0.998880159,0.1672,891.4767899,0.0328,0.984624118,0,953.0327155,0,0.974679607,0,281.4134599,0.977152823
5442,39.75,0,197.29504,0.79,0.988963267,0.998878447,0,891.4767899,0.0328,0.984622406,0,953.0327155,0,0.974677895,0,281.4134599,0.97715111
5443,40.49,0,197.29504,0.79,0.988961554,0.998876735,0,891.4767899,0.0328,0.984620693,0,953.0327155,0,0.974676182,0,281.4134599,0.977149398
5444,39.78,0,197.29504,0.79,0.988959842,0.998875022,0,891.4767899,0.0328,0.984618981,0,953.0327155,0,0.97467447,0,281.4134599,0.977147686
5445,33.96,0,197.29504,0.79,0.98895813,0.99887331,0,891.4767899,0.0328,0.984617269,0,953.0327155,0,0.974672758,0,281.4134599,0.977145973
5446,28.49,0,197.29504,0.79,0.988956417,0.998871598,0,891.4767899,0.0328,0.984615556,0,953.0327155,0,0.974671045,0,281.4134599,0.977144261
5447,24.42,0,197.29504,0.79,0.988954705,0.998869885,0,891.4767899,0.0328,0.984613844,0,953.0327155,0,0.974669333,0,281.4134599,0.977142549
5448,21.86,0,197.29504,0.79,0.988952993,0.998868173,0,891.4767899,0.0328,0.984612132,0,953.0327155,0,0.974667621,0,281.4134599,0.977140836
5449,20.59,0,197.29504,0.79,0.98895128,0.998866461,0,891.4767899,0.0328,0.984610419,0,953.0327155,0,0.974665908,0,281.4134599,0.977139124
5450,18.17,0,197.29504,0.79,0.988949568,0.998864748,0,891.4767899,0.0328,0.984608707,0,953.0327155,0,0.974664196,0,281.4134599,0.977137412
5451,18.71,-0.19,193.74014,0.98,0.988949568,0.998864748,-0.5144,881.8523659,0.5472,0.984591657,-0.646379803,940.9389494,0.646379803,0.974633292,0,281.4134599,0.977135699
5452,21.42,0,193.74014,0.98,0.988947856,0.998863036,-0.2856,875.7348139,0.8328,0.984585763,-0.353620197,933.3644048,1,0.97463001,0,281.4134599,0.977133987
5453,24.92,0,193.74014,0.98,0.988946143,0.998861324,0,875.7348139,0.8328,0.98458405,0,933.3644048,1,0.974628297,0,281.4134599,0.977132275
5454,28.41,0,193.74014,0.98,0.988944431,0.998859612,0,875.7348139,0.8328,0.984582338,0,933.3644048,1,0.974626585,0,281.4134599,0.977130562
5455,31.24,0,193.74014,0.98,0.988942719,0.998857899,0,875.7348139,0.8328,0.984580626,0,933.3644048,1,0.974624873,0,281.4134599,0.97712885
5456,34.9,0,193.74014,0.98,0.988941006,0.998856187,0,875.7348139,0.8328,0.984578913,0,933.3644048,1,0.97462316,0,281.4134599,0.977127138
5457,37.81,0,193.74014,0.98,0.988939294,0.998854475,0,875.7348139,0.8328,0.984577201,0,933.3644048,1,0.974621448,0,281.4134599,0.977125425
5458,39.7,0,193.74014,0.98,0.988937582,0.998852762,0,875.7348139,0.8328,0.984575489,0,933.3644048,1,0.974619736,0,281.4134599,0.977123713
5459,40.79,0,193.74014,0.98,0.988935869,0.99885105,0,875.7348139,0.8328,0.984573776,0,933.3644048,1,0.974618023,0,281.4134599,0.977122001
5460,42.99,0,193.74014,0.98,0.988934157,0.998849338,0,875.7348139,0.8328,0.984572064,0,933.3644048,1,0.974616311,0,281.4134599,0.977120288
5461,44.64,0,193.74014,0.98,0.988932445,0.998847625,0,875.7348139,0.8328,0.984570352,0,933.3644048,1,0.974614599,0,281.4134599,0.977118576
5462,45.94,0,193.74014,0.98,0.988930732,0.998845913,0,875.7348139,0.8328,0.984568639,0,933.3644048,1,0.974612886,0,281.4134599,0.977116864
5463,47.76,0,193.74014,0.98,0.98892902,0.998844201,0.0528,878.2565419,0.78,0.984568639,0,933.3644048,1,0.974611174,0,281.4134599,0.977115151
5464,45.8,0,193.74014,0.98,0.988927308,0.998842488,0.78,913.9805419,0,0.984568639,1,979.1644048,0,0.974611174,0,281.4134599,0.977113439
5465,41.01,0,193.74014,0.98,0.988925595,0.998840776,0,913.9805419,0,0.984566927,0,979.1644048,0,0.974609462,0,281.4134599,0.977111727
